BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,has_second_use,share_primary_gfa,share_second_gfa,parking_share,is_multi_building,has_electricity,has_gas,has_steam
NonResidential,Large Office,98104,7,DOWNTOWN,47.60449,-122.33803,1983,1,13,83064,224493,Office,162422.0,Parking,83064.0,1,0.7235058554164272,0.3700070826261843,0.27007676625796195,0,1,0,0
NonResidential,Hotel,98104,7,DOWNTOWN,47.60154,-122.3352,1914,1,4,0,45500,Hotel,45500.0,None,0.0,0,1.0,0.0,0.0,0,1,1,1
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.60106,-122.33458,1900,1,5,0,38376,Office,29258.0,Retail Store,2409.0,1,0.7624035855743173,0.06277360850531583,0.0,0,1,0,0
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.60149,-122.33458,1900,1,4,0,42804,Office,24120.0,Retail Store,6583.0,1,0.5634987384356602,0.1537940379403794,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.60023,-122.33459,1900,1,4,0,33300,Office,26639.0,Restaurant,2820.0,1,0.7999699699699699,0.08468468468468468,0.0,0,1,1,0
NonResidential,Other,98104,7,DOWNTOWN,47.59976,-122.33514,1900,1,3,0,22200,Other,22200.0,None,0.0,0,1.0,0.0,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.59938,-122.33328,1900,1,3,0,28142,Office,28142.0,None,0.0,0,1.0,0.0,0.0,0,1,1,1
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.59954,-122.33327,1900,1,3,0,28760,Office,12314.0,Retail Store,6020.0,1,0.4281641168289291,0.20931849791376914,0.0,0,1,1,1
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.59979,-122.33318,1902,1,4,0,39030,Office,32001.0,Retail Store,6685.0,1,0.8199077632590315,0.17127850371509096,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.60071,-122.33377,1909,1,3,0,47215,Office,23659.0,Retail Store,22376.0,1,0.5010907550566557,0.47391718733453353,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98104,2,DOWNTOWN,47.59644,-122.32415,1979,1,3,0,35202,Office,24227.0,Bank Branch,9127.0,1,0.6882279415942276,0.25927504119084144,0.0,0,1,0,0
NonResidential,Worship Facility,98104,3,EAST,47.60514,-122.32613,1900,1,1,0,48850,Worship Facility,28725.0,Office,4325.0,1,0.5880245649948823,0.08853633572159672,0.0,0,1,1,1
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.60102,-122.33378,1900,1,4,0,22840,Office,18400.0,Other,4440.0,1,0.8056042031523643,0.19439579684763572,0.0,0,1,0,0
NonResidential,Other,98104,7,DOWNTOWN,47.60135,-122.33327,1900,1,1,0,21420,Museum,10420.0,Bar/Nightclub,5000.0,1,0.4864612511671335,0.2334267040149393,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.6011,-122.33197,1900,1,1,0,20880,Office,20880.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Mixed Use Property,98104,7,DOWNTOWN,47.59938,-122.33197,1966,1,3,0,26000,Office,13000.0,Other - Entertainment/Public Assembly,13000.0,1,0.5,0.5,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.59954,-122.33201,1900,1,3,0,38675,Office,12100.0,Restaurant,4281.0,1,0.31286360698125404,0.11069166127989657,0.0,0,1,1,0
Nonresidential COS,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.59986,-122.33195,1929,1,4,0,49951,Office,32039.0,Other,24035.0,1,0.6414085804088007,0.4811715481171548,0.0,0,1,1,1
NonResidential,Small- and Mid-Sized Office,98104,2,DOWNTOWN,47.59856,-122.33248,1930,1,2,0,36630,Office,22000.0,Distribution Center,11000.0,1,0.6006006006006006,0.3003003003003003,0.0,0,1,0,0
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.59954,-122.33115,1900,1,3,0,26830,Office,16838.0,Other,10000.0,1,0.6275810659709281,0.37271710771524413,0.0,0,1,1,0
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.59971,-122.33065,1906,1,5,0,41920,Office,41920.0,None,0.0,0,1.0,0.0,0.0,0,1,0,0
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.60048,-122.33157,1905,1,5,0,36879,Office,44000.0,None,0.0,0,1.1930909189511647,0.0,0.0,0,1,1,0
